File,Prediction,Confidence
Steno-CT-33_01_Y008_X028.txt,Class B,0.95
Steno-CT-33_01_Y023_X083.txt,Class B,0.98
Steno-CT-33_01_Y029_X123.txt,Class B,0.72
Steno-CT-33_01_Y016_X056.txt,Class B,0.91
Steno-CT-33_01_Y045_X156.txt,Class B,0.93
Steno-CT-33_01_Y049_X285.txt,Class B,0.99
Steno-CT-33_01_Y037_X175.txt,Class B,0.99
Steno-CT-33_01_Y010_X225.txt,Class B,0.94
Steno-CT-33_01_Y008_X000.txt,Class B,0.97
Steno-CT-33_01_Y039_X222.txt,Class B,0.91
Steno-CT-33_01_Y021_X007.txt,Class B,0.94
Steno-CT-33_01_Y055_X257.txt,Class B,0.95
Steno-CT-33_01_Y009_X014.txt,Class B,0.88
Steno-CT-33_01_Y001_X118.txt,Class B,0.94
Steno-CT-33_01_Y036_X161.txt,Class B,0.95
Steno-CT-33_01_Y026_X248.txt,Class B,0.97
Steno-CT-33_01_Y052_X018.txt,Class B,0.96
Steno-CT-33_01_Y011_X231.txt,Class B,0.98
Steno-CT-33_01_Y020_X013.txt,Class B,0.97
Steno-CT-33_01_Y054_X243.txt,Class B,0.96
Steno-CT-33_01_Y038_X236.txt,Class B,0.96
Steno-CT-33_01_Y054_X257.txt,Class B,0.96
Steno-CT-33_01_Y020_X007.txt,Class B,0.86
Steno-CT-33_01_Y038_X222.txt,Class B,0.99
Steno-CT-33_01_Y048_X285.txt,Class B,0.97
Steno-CT-33_01_Y009_X000.txt,Class B,1.0
Steno-CT-33_01_Y036_X175.txt,Class B,0.94
Steno-CT-33_01_Y011_X225.txt,Class B,0.81
Steno-CT-33_01_Y039_X236.txt,Class B,0.98
Steno-CT-33_01_Y055_X243.txt,Class B,1.0
Steno-CT-33_01_Y021_X013.txt,Class B,0.81
Steno-CT-33_01_Y000_X118.txt,Class B,0.98
Steno-CT-33_01_Y037_X161.txt,Class B,0.91
Steno-CT-33_01_Y053_X018.txt,Class B,0.95
Steno-CT-33_01_Y027_X248.txt,Class B,0.97
Steno-CT-33_01_Y010_X231.txt,Class B,0.92
Steno-CT-33_01_Y008_X014.txt,Class B,0.96
Steno-CT-33_01_Y011_X224.txt,Class B,0.98
Steno-CT-33_01_Y036_X174.txt,Class B,1.0
Steno-CT-33_01_Y009_X001.txt,Class B,1.0
Steno-CT-33_01_Y048_X284.txt,Class B,0.92
Steno-CT-33_01_Y038_X223.txt,Class B,0.93
Steno-CT-33_01_Y020_X006.txt,Class B,0.97
Steno-CT-33_01_Y054_X256.txt,Class B,0.75
Steno-CT-33_01_Y008_X015.txt,Class B,0.98
Steno-CT-33_01_Y027_X249.txt,Class B,0.95
Steno-CT-33_01_Y053_X019.txt,Class B,0.99
Steno-CT-33_01_Y010_X230.txt,Class B,0.96
Steno-CT-33_01_Y000_X119.txt,Class B,0.95
Steno-CT-33_01_Y037_X160.txt,Class B,0.82
Steno-CT-33_01_Y021_X012.txt,Class B,0.96
Steno-CT-33_01_Y055_X242.txt,Class B,0.98
Steno-CT-33_01_Y039_X237.txt,Class B,0.99
Steno-CT-33_01_Y055_X256.txt,Class B,0.98
Steno-CT-33_01_Y021_X006.txt,Class B,0.92
Steno-CT-33_01_Y039_X223.txt,Class B,0.9
Steno-CT-33_01_Y008_X001.txt,Class B,0.97
Steno-CT-33_01_Y010_X224.txt,Class B,0.96
Steno-CT-33_01_Y037_X174.txt,Class B,0.94
Steno-CT-33_01_Y049_X284.txt,Class B,0.88
Steno-CT-33_01_Y038_X237.txt,Class B,0.96
Steno-CT-33_01_Y054_X242.txt,Class B,0.98
Steno-CT-33_01_Y020_X012.txt,Class B,0.97
Steno-CT-33_01_Y052_X019.txt,Class B,0.97
Steno-CT-33_01_Y026_X249.txt,Class B,0.92
Steno-CT-33_01_Y011_X230.txt,Class B,0.96
Steno-CT-33_01_Y001_X119.txt,Class B,0.81
Steno-CT-33_01_Y036_X160.txt,Class B,0.93
Steno-CT-33_01_Y009_X015.txt,Class B,0.99
Steno-CT-33_01_Y028_X136.txt,Class B,0.96
Steno-CT-33_01_Y044_X143.txt,Class B,0.92
Steno-CT-33_01_Y017_X043.txt,Class B,0.96
Steno-CT-33_01_Y022_X096.txt,Class B,0.88
Steno-CT-33_01_Y036_X148.txt,Class B,0.93
Steno-CT-33_01_Y001_X131.txt,Class B,0.92
Steno-CT-33_01_Y011_X218.txt,Class B,0.84
Steno-CT-33_01_Y026_X261.txt,Class B,0.9
Steno-CT-33_01_Y052_X031.txt,Class B,0.75
Steno-CT-33_01_Y045_X157.txt,Class B,0.88
Steno-CT-33_01_Y016_X057.txt,Class B,0.87
Steno-CT-33_01_Y029_X122.txt,Class B,0.93
Steno-CT-33_01_Y023_X082.txt,Class B,0.89
Steno-CT-33_01_Y008_X029.txt,Class B,0.97
Steno-CT-33_01_Y000_X125.txt,Class B,0.98
Steno-CT-33_01_Y027_X275.txt,Class B,0.98
Steno-CT-33_01_Y053_X025.txt,Class B,0.93
Steno-CT-33_01_Y051_X089.txt,Class B,0.95
Steno-CT-33_01_Y002_X189.txt,Class B,0.97
Steno-CT-33_01_Y037_X148.txt,Class B,0.95
Steno-CT-33_01_Y000_X131.txt,Class B,0.99
Steno-CT-33_01_Y010_X218.txt,Class B,0.92
Steno-CT-33_01_Y053_X031.txt,Class B,0.99
Steno-CT-33_01_Y027_X261.txt,Class B,0.7
Steno-CT-33_01_Y045_X143.txt,Class B,0.97
Steno-CT-33_01_Y016_X043.txt,Class B,0.98
Steno-CT-33_01_Y029_X136.txt,Class B,0.96
Steno-CT-33_01_Y023_X096.txt,Class B,0.94
Steno-CT-33_01_Y001_X125.txt,Class B,0.95
Steno-CT-33_01_Y052_X025.txt,Class B,0.99
Steno-CT-33_01_Y026_X275.txt,Class B,0.99
Steno-CT-33_01_Y009_X029.txt,Class B,0.91
Steno-CT-33_01_Y050_X089.txt,Class B,0.91
Steno-CT-33_01_Y003_X189.txt,Class B,0.92
Steno-CT-33_01_Y028_X122.txt,Class B,0.91
Steno-CT-33_01_Y044_X157.txt,Class B,0.86
Steno-CT-33_01_Y017_X057.txt,Class B,0.96
Steno-CT-33_01_Y022_X082.txt,Class B,1.0
Steno-CT-33_01_Y046_X110.txt,Class B,0.97
Steno-CT-33_01_Y015_X010.txt,Class B,0.99
Steno-CT-33_01_Y056_X239.txt,Class B,0.97
Steno-CT-33_01_Y022_X069.txt,Class B,0.99
Steno-CT-33_01_Y048_X247.txt,Class B,1.0
Steno-CT-33_01_Y003_X162.txt,Class B,1.0
Steno-CT-33_01_Y050_X062.txt,Class B,0.96
Steno-CT-33_01_Y024_X232.txt,Class B,0.95
Steno-CT-33_01_Y047_X104.txt,Class B,0.96
Steno-CT-33_01_Y014_X004.txt,Class B,0.96
Steno-CT-33_01_Y055_X281.txt,Class B,0.94
Steno-CT-33_01_Y002_X176.txt,Class B,0.87
Steno-CT-33_01_Y051_X076.txt,Class B,0.98
Steno-CT-33_01_Y025_X226.txt,Class B,0.88
Steno-CT-33_01_Y049_X253.txt,Class B,0.98
Steno-CT-33_01_Y002_X162.txt,Class B,0.91
Steno-CT-33_01_Y025_X232.txt,Class B,0.86
Steno-CT-33_01_Y051_X062.txt,Class B,0.89
Steno-CT-33_01_Y049_X247.txt,Class B,0.73
Steno-CT-33_01_Y047_X110.txt,Class B,0.96
Steno-CT-33_01_Y014_X010.txt,Class B,0.92
Steno-CT-33_01_Y023_X069.txt,Class B,0.94
Steno-CT-33_01_Y048_X253.txt,Class B,0.99
Steno-CT-33_01_Y003_X176.txt,Class B,0.93
Steno-CT-33_01_Y024_X226.txt,Class B,0.88
Steno-CT-33_01_Y050_X076.txt,Class B,0.94
Steno-CT-33_01_Y046_X104.txt,Class B,0.89
Steno-CT-33_01_Y015_X004.txt,Class B,0.98
Steno-CT-33_01_Y054_X281.txt,Class B,0.98
Steno-CT-33_01_Y013_X277.txt,Class B,0.96
Steno-CT-33_01_Y034_X127.txt,Class B,0.97
Steno-CT-33_01_Y056_X205.txt,Class B,0.94
Steno-CT-33_01_Y022_X055.txt,Class B,0.82
Steno-CT-33_01_Y044_X180.txt,Class B,0.97
Steno-CT-33_01_Y017_X080.txt,Class B,0.99
Steno-CT-33_01_Y012_X263.txt,Class B,0.88
Steno-CT-33_01_Y035_X133.txt,Class B,0.88
Steno-CT-33_01_Y023_X041.txt,Class B,0.92
Steno-CT-33_01_Y014_X038.txt,Class B,0.97
Steno-CT-33_01_Y047_X138.txt,Class B,1.0
Steno-CT-33_01_Y045_X194.txt,Class B,0.96
Steno-CT-33_01_Y016_X094.txt,Class B,0.98
Steno-CT-33_01_Y023_X055.txt,Class B,0.98
Steno-CT-33_01_Y045_X180.txt,Class B,0.97
Steno-CT-33_01_Y016_X080.txt,Class B,0.96
Steno-CT-33_01_Y012_X277.txt,Class B,0.78
Steno-CT-33_01_Y035_X127.txt,Class B,0.94
Steno-CT-33_01_Y022_X041.txt,Class B,0.88
Steno-CT-33_01_Y056_X211.txt,Class B,0.99
Steno-CT-33_01_Y015_X038.txt,Class B,0.94
Steno-CT-33_01_Y046_X138.txt,Class B,0.95
Steno-CT-33_01_Y044_X194.txt,Class B,0.93
Steno-CT-33_01_Y017_X094.txt,Class B,0.97
Steno-CT-33_01_Y013_X263.txt,Class B,0.92
Steno-CT-33_01_Y034_X133.txt,Class B,0.87
Steno-CT-33_01_Y033_X195.txt,Class B,0.89
Steno-CT-33_01_Y039_X035.txt,Class B,0.96
Steno-CT-33_01_Y031_X139.txt,Class B,0.93
Steno-CT-33_01_Y006_X140.txt,Class B,0.98
Steno-CT-33_01_Y016_X269.txt,Class B,0.97
Steno-CT-33_01_Y055_X040.txt,Class B,0.93
Steno-CT-33_01_Y021_X210.txt,Class B,0.88
Steno-CT-33_01_Y049_X092.txt,Class B,0.9
Steno-CT-33_01_Y043_X132.txt,Class B,1.0
Steno-CT-33_01_Y010_X032.txt,Class B,1.0
Steno-CT-33_01_Y008_X217.txt,Class B,0.86
Steno-CT-33_01_Y032_X181.txt,Class B,0.93
Steno-CT-33_01_Y007_X154.txt,Class B,0.99
Steno-CT-33_01_Y054_X054.txt,Class B,0.9
Steno-CT-33_01_Y020_X204.txt,Class B,0.97
Steno-CT-33_01_Y038_X021.txt,Class B,0.94
Steno-CT-33_01_Y048_X086.txt,Class B,0.91
Steno-CT-33_01_Y009_X203.txt,Class B,0.88
Steno-CT-33_01_Y042_X126.txt,Class B,0.95
Steno-CT-33_01_Y011_X026.txt,Class B,0.91
Steno-CT-33_01_Y048_X092.txt,Class B,0.93
Steno-CT-33_01_Y009_X217.txt,Class B,0.94
Steno-CT-33_01_Y042_X132.txt,Class B,0.94
Steno-CT-33_01_Y011_X032.txt,Class B,0.95
Steno-CT-33_01_Y032_X195.txt,Class B,0.91
Steno-CT-33_01_Y030_X139.txt,Class B,0.87
Steno-CT-33_01_Y007_X140.txt,Class B,0.97
Steno-CT-33_01_Y017_X269.txt,Class B,0.99
Steno-CT-33_01_Y020_X210.txt,Class B,0.98
Steno-CT-33_01_Y054_X040.txt,Class B,0.98
Steno-CT-33_01_Y038_X035.txt,Class B,0.95
Steno-CT-33_01_Y049_X086.txt,Class B,0.99
Steno-CT-33_01_Y043_X126.txt,Class B,0.96
Steno-CT-33_01_Y010_X026.txt,Class B,0.99
Steno-CT-33_01_Y008_X203.txt,Class B,0.99
Steno-CT-33_01_Y033_X181.txt,Class B,0.98
Steno-CT-33_01_Y039_X021.txt,Class B,0.95
Steno-CT-33_01_Y006_X154.txt,Class B,0.9
Steno-CT-33_01_Y021_X204.txt,Class B,0.99
Steno-CT-33_01_Y055_X054.txt,Class B,0.94
Steno-CT-33_01_Y053_X227.txt,Class B,0.96
Steno-CT-33_01_Y027_X077.txt,Class B,0.92
Steno-CT-33_01_Y018_X102.txt,Class B,0.88
Steno-CT-33_01_Y023_X280.txt,Class B,0.98
Steno-CT-33_01_Y039_X009.txt,Class B,0.97
Steno-CT-33_01_Y016_X255.txt,Class B,0.96
Steno-CT-33_01_Y031_X105.txt,Class B,0.84
Steno-CT-33_01_Y019_X116.txt,Class B,0.96
Steno-CT-33_01_Y052_X233.txt,Class B,0.92
Steno-CT-33_01_Y026_X063.txt,Class B,0.9
Steno-CT-33_01_Y054_X068.txt,Class B,0.89
Steno-CT-33_01_Y020_X238.txt,Class B,0.94
Steno-CT-33_01_Y017_X241.txt,Class B,0.93
Steno-CT-33_01_Y007_X168.txt,Class B,0.95
Steno-CT-33_01_Y030_X111.txt,Class B,0.97
Steno-CT-33_01_Y022_X280.txt,Class B,0.83
Steno-CT-33_01_Y017_X255.txt,Class B,0.91
Steno-CT-33_01_Y030_X105.txt,Class B,0.83
Steno-CT-33_01_Y038_X009.txt,Class B,0.89
Steno-CT-33_01_Y019_X102.txt,Class B,0.99
Steno-CT-33_01_Y026_X077.txt,Class B,0.92
Steno-CT-33_01_Y052_X227.txt,Class B,1.0
Steno-CT-33_01_Y021_X238.txt,Class B,0.89
Steno-CT-33_01_Y055_X068.txt,Class B,0.94
Steno-CT-33_01_Y016_X241.txt,Class B,0.97
Steno-CT-33_01_Y006_X168.txt,Class B,0.97
Steno-CT-33_01_Y031_X111.txt,Class B,0.97
Steno-CT-33_01_Y027_X063.txt,Class B,0.97
Steno-CT-33_01_Y053_X233.txt,Class B,0.89
Steno-CT-33_01_Y018_X116.txt,Class B,0.99
Steno-CT-33_01_Y027_X088.txt,Class B,1.0
Steno-CT-33_01_Y049_X051.txt,Class B,0.76
Steno-CT-33_01_Y025_X024.txt,Class B,0.96
Steno-CT-33_01_Y051_X274.txt,Class B,0.94
Steno-CT-33_01_Y006_X183.txt,Class B,0.98
Steno-CT-33_01_Y055_X083.txt,Class B,0.98
Steno-CT-33_01_Y014_X206.txt,Class B,0.99
Steno-CT-33_01_Y033_X156.txt,Class B,0.96
Steno-CT-33_01_Y024_X030.txt,Class B,0.97
Steno-CT-33_01_Y050_X260.txt,Class B,0.98
Steno-CT-33_01_Y013_X049.txt,Class B,0.93
Steno-CT-33_01_Y040_X149.txt,Class B,0.96
Steno-CT-33_01_Y048_X045.txt,Class B,0.9
Steno-CT-33_01_Y007_X197.txt,Class B,0.98
Steno-CT-33_01_Y054_X097.txt,Class B,0.9
Steno-CT-33_01_Y015_X212.txt,Class B,0.83
Steno-CT-33_01_Y032_X142.txt,Class B,0.79
Steno-CT-33_01_Y007_X183.txt,Class B,0.98
Steno-CT-33_01_Y054_X083.txt,Class B,0.83
Steno-CT-33_01_Y015_X206.txt,Class B,0.93
Steno-CT-33_01_Y032_X156.txt,Class B,0.92
Steno-CT-33_01_Y026_X088.txt,Class B,1.0
Steno-CT-33_01_Y050_X274.txt,Class B,0.89
Steno-CT-33_01_Y024_X024.txt,Class B,0.97
Steno-CT-33_01_Y048_X051.txt,Class B,0.86
Steno-CT-33_01_Y006_X197.txt,Class B,0.97
Steno-CT-33_01_Y055_X097.txt,Class B,0.97
Steno-CT-33_01_Y014_X212.txt,Class B,0.99
Steno-CT-33_01_Y033_X142.txt,Class B,0.9
Steno-CT-33_01_Y049_X045.txt,Class B,0.96
Steno-CT-33_01_Y051_X260.txt,Class B,0.94
Steno-CT-33_01_Y025_X030.txt,Class B,0.95
Steno-CT-33_01_Y012_X049.txt,Class B,0.79
Steno-CT-33_01_Y041_X149.txt,Class B,0.95
Steno-CT-33_01_Y004_X113.txt,Class B,0.9
Steno-CT-33_01_Y023_X243.txt,Class B,0.93
Steno-CT-33_01_Y057_X013.txt,Class B,0.97
Steno-CT-33_01_Y041_X161.txt,Class B,0.92
Steno-CT-33_01_Y012_X061.txt,Class B,0.92
Steno-CT-33_01_Y025_X018.txt,Class B,0.94
Steno-CT-33_01_Y051_X248.txt,Class B,0.92
Steno-CT-33_01_Y017_X282.txt,Class B,0.96
Steno-CT-33_01_Y005_X107.txt,Class B,0.96
Steno-CT-33_01_Y022_X257.txt,Class B,0.88
Steno-CT-33_01_Y056_X007.txt,Class B,0.96
Steno-CT-33_01_Y040_X175.txt,Class B,0.97
Steno-CT-33_01_Y013_X075.txt,Class B,0.83
Steno-CT-33_01_Y048_X079.txt,Class B,0.98
Steno-CT-33_01_Y040_X161.txt,Class B,0.92
Steno-CT-33_01_Y013_X061.txt,Class B,0.96
Steno-CT-33_01_Y050_X248.txt,Class B,1.0
Steno-CT-33_01_Y024_X018.txt,Class B,0.97
Steno-CT-33_01_Y005_X113.txt,Class B,1.0
Steno-CT-33_01_Y056_X013.txt,Class B,0.99
Steno-CT-33_01_Y022_X243.txt,Class B,0.94
Steno-CT-33_01_Y049_X079.txt,Class B,0.86
Steno-CT-33_01_Y041_X175.txt,Class B,0.95
Steno-CT-33_01_Y012_X075.txt,Class B,1.0
Steno-CT-33_01_Y016_X282.txt,Class B,0.96
Steno-CT-33_01_Y004_X107.txt,Class B,0.91
Steno-CT-33_01_Y057_X007.txt,Class B,0.91
Steno-CT-33_01_Y023_X257.txt,Class A,0.97
Steno-CT-33_01_Y006_X034.txt,Class B,0.85
Steno-CT-33_01_Y055_X134.txt,Class B,0.85
Steno-CT-33_01_Y029_X268.txt,Class B,0.94
Steno-CT-33_01_Y039_X141.txt,Class B,0.93
Steno-CT-33_01_Y004_X098.txt,Class B,0.98
Steno-CT-33_01_Y037_X216.txt,Class B,0.99
Steno-CT-33_01_Y043_X046.txt,Class B,0.99
Steno-CT-33_01_Y010_X146.txt,Class B,0.9
Steno-CT-33_01_Y025_X193.txt,Class B,0.96
Steno-CT-33_01_Y038_X155.txt,Class B,1.0
Steno-CT-33_01_Y030_X059.txt,Class B,0.97
Steno-CT-33_01_Y044_X209.txt,Class B,0.96
Steno-CT-33_01_Y007_X020.txt,Class B,0.97
Steno-CT-33_01_Y054_X120.txt,Class B,0.99
Steno-CT-33_01_Y036_X202.txt,Class B,0.99
Steno-CT-33_01_Y042_X052.txt,Class B,0.96
Steno-CT-33_01_Y011_X152.txt,Class B,0.98
Steno-CT-33_01_Y024_X187.txt,Class B,0.95
Steno-CT-33_01_Y042_X046.txt,Class B,0.96
Steno-CT-33_01_Y036_X216.txt,Class B,0.97
Steno-CT-33_01_Y011_X146.txt,Class B,0.99
Steno-CT-33_01_Y024_X193.txt,Class B,0.95
Steno-CT-33_01_Y028_X268.txt,Class B,0.97
Steno-CT-33_01_Y038_X141.txt,Class B,0.98
Steno-CT-33_01_Y007_X034.txt,Class B,0.91
Steno-CT-33_01_Y054_X134.txt,Class B,0.99
Steno-CT-33_01_Y056_X198.txt,Class B,0.98
Steno-CT-33_01_Y005_X098.txt,Class B,0.92
Steno-CT-33_01_Y043_X052.txt,Class B,0.88
Steno-CT-33_01_Y037_X202.txt,Class B,0.94
Steno-CT-33_01_Y010_X152.txt,Class B,0.82
Steno-CT-33_01_Y025_X187.txt,Class B,0.71
Steno-CT-33_01_Y045_X209.txt,Class B,0.94
Steno-CT-33_01_Y031_X059.txt,Class B,0.97
Steno-CT-33_01_Y006_X020.txt,Class B,1.0
Steno-CT-33_01_Y055_X120.txt,Class B,0.91
Steno-CT-33_01_Y039_X155.txt,Class B,0.97
Steno-CT-33_01_Y018_X076.txt,Class B,0.91
Steno-CT-33_01_Y027_X103.txt,Class B,0.99
Steno-CT-33_01_Y000_X253.txt,Class B,0.9
Steno-CT-33_01_Y035_X286.txt,Class B,0.94
Steno-CT-33_01_Y055_X108.txt,Class B,0.93
Steno-CT-33_01_Y006_X008.txt,Class B,1.0
Steno-CT-33_01_Y031_X071.txt,Class B,0.89
Steno-CT-33_01_Y045_X221.txt,Class B,0.97
Steno-CT-33_01_Y029_X254.txt,Class B,0.96
Steno-CT-33_01_Y026_X117.txt,Class B,0.91
Steno-CT-33_01_Y001_X247.txt,Class B,0.98
Steno-CT-33_01_Y019_X062.txt,Class B,0.96
Steno-CT-33_01_Y038_X169.txt,Class B,0.91
Steno-CT-33_01_Y028_X240.txt,Class B,0.81
Steno-CT-33_01_Y030_X065.txt,Class B,0.94
Steno-CT-33_01_Y044_X235.txt,Class B,0.92
Steno-CT-33_01_Y028_X254.txt,Class B,0.96
Steno-CT-33_01_Y054_X108.txt,Class B,0.94
Steno-CT-33_01_Y007_X008.txt,Class B,0.95
Steno-CT-33_01_Y044_X221.txt,Class B,0.79
Steno-CT-33_01_Y030_X071.txt,Class B,0.92
Steno-CT-33_01_Y026_X103.txt,Class B,0.99
Steno-CT-33_01_Y001_X253.txt,Class B,0.98
Steno-CT-33_01_Y019_X076.txt,Class B,0.81
Steno-CT-33_01_Y034_X286.txt,Class B,0.99
Steno-CT-33_01_Y045_X235.txt,Class B,0.96
Steno-CT-33_01_Y031_X065.txt,Class B,0.96
Steno-CT-33_01_Y039_X169.txt,Class B,0.79
Steno-CT-33_01_Y029_X240.txt,Class B,0.86
Steno-CT-33_01_Y018_X062.txt,Class B,1.0
Steno-CT-33_01_Y027_X117.txt,Class B,0.92
Steno-CT-33_01_Y000_X247.txt,Class B,0.98
Steno-CT-33_01_Y025_X150.txt,Class B,0.99
Steno-CT-33_01_Y012_X129.txt,Class B,0.94
Steno-CT-33_01_Y002_X200.txt,Class B,0.93
Steno-CT-33_01_Y041_X029.txt,Class B,0.94
Steno-CT-33_01_Y035_X279.txt,Class B,0.92
Steno-CT-33_01_Y049_X125.txt,Class B,0.7
Steno-CT-33_01_Y018_X089.txt,Class B,0.87
Steno-CT-33_01_Y043_X085.txt,Class B,0.99
Steno-CT-33_01_Y010_X185.txt,Class B,0.99
Steno-CT-33_01_Y047_X272.txt,Class B,0.95
Steno-CT-33_01_Y033_X022.txt,Class B,0.87
Steno-CT-33_01_Y039_X182.txt,Class B,0.95
Steno-CT-33_01_Y048_X131.txt,Class B,0.93
Steno-CT-33_01_Y024_X144.txt,Class B,0.83
Steno-CT-33_01_Y003_X214.txt,Class B,0.95
Steno-CT-33_01_Y042_X091.txt,Class B,0.99
Steno-CT-33_01_Y011_X191.txt,Class B,0.99
Steno-CT-33_01_Y046_X266.txt,Class B,0.89
Steno-CT-33_01_Y032_X036.txt,Class B,0.96
Steno-CT-33_01_Y038_X196.txt,Class B,0.97
Steno-CT-33_01_Y032_X022.txt,Class B,0.8
Steno-CT-33_01_Y046_X272.txt,Class B,0.94
Steno-CT-33_01_Y038_X182.txt,Class B,0.97
Steno-CT-33_01_Y048_X125.txt,Class B,0.96
Steno-CT-33_01_Y024_X150.txt,Class B,0.87
Steno-CT-33_01_Y013_X129.txt,Class B,0.98
Steno-CT-33_01_Y003_X200.txt,Class B,0.97
Steno-CT-33_01_Y034_X279.txt,Class B,0.79
Steno-CT-33_01_Y040_X029.txt,Class B,0.97
Steno-CT-33_01_Y042_X085.txt,Class B,0.87
Steno-CT-33_01_Y011_X185.txt,Class B,0.92
Steno-CT-33_01_Y019_X089.txt,Class B,0.98
Steno-CT-33_01_Y033_X036.txt,Class B,0.97
Steno-CT-33_01_Y047_X266.txt,Class B,0.95
Steno-CT-33_01_Y039_X196.txt,Class B,0.97
Steno-CT-33_01_Y025_X144.txt,Class B,0.74
Steno-CT-33_01_Y002_X214.txt,Class B,0.99
Steno-CT-33_01_Y049_X131.txt,Class B,0.93
Steno-CT-33_01_Y043_X091.txt,Class B,0.94
Steno-CT-33_01_Y010_X191.txt,Class B,1.0
Steno-CT-33_01_Y004_X067.txt,Class B,0.97
Steno-CT-33_01_Y041_X015.txt,Class B,0.94
Steno-CT-33_01_Y035_X245.txt,Class B,0.95
Steno-CT-33_01_Y012_X115.txt,Class B,0.96
Steno-CT-33_01_Y049_X119.txt,Class B,0.99
Steno-CT-33_01_Y005_X073.txt,Class B,0.97
Steno-CT-33_01_Y056_X173.txt,Class B,0.96
Steno-CT-33_01_Y028_X283.txt,Class B,0.98
Steno-CT-33_01_Y040_X001.txt,Class B,0.95
Steno-CT-33_01_Y034_X251.txt,Class B,0.98
Steno-CT-33_01_Y003_X228.txt,Class B,0.97
Steno-CT-33_01_Y013_X101.txt,Class B,0.93
Steno-CT-33_01_Y024_X178.txt,Class B,0.98
Steno-CT-33_01_Y001_X284.txt,Class B,0.87
Steno-CT-33_01_Y048_X119.txt,Class B,0.62
Steno-CT-33_01_Y034_X245.txt,Class B,0.91
Steno-CT-33_01_Y040_X015.txt,Class B,0.95
Steno-CT-33_01_Y013_X115.txt,Class B,0.94
Steno-CT-33_01_Y005_X067.txt,Class B,0.97
Steno-CT-33_01_Y056_X167.txt,Class B,0.98
Steno-CT-33_01_Y035_X251.txt,Class B,0.96
Steno-CT-33_01_Y041_X001.txt,Class B,0.93
Steno-CT-33_01_Y002_X228.txt,Class B,0.93
Steno-CT-33_01_Y012_X101.txt,Class B,1.0
Steno-CT-33_01_Y025_X178.txt,Class B,0.83
Steno-CT-33_01_Y000_X284.txt,Class B,0.99
Steno-CT-33_01_Y004_X073.txt,Class B,0.97
Steno-CT-33_01_Y029_X283.txt,Class B,0.88
Steno-CT-33_01_Y009_X175.txt,Class B,0.96
Steno-CT-33_01_Y052_X179.txt,Class B,0.93
Steno-CT-33_01_Y001_X079.txt,Class B,0.88
Steno-CT-33_01_Y042_X250.txt,Class B,0.93
Steno-CT-33_01_Y036_X000.txt,Class B,0.98
Steno-CT-33_01_Y020_X172.txt,Class B,0.98
Steno-CT-33_01_Y007_X222.txt,Class B,0.99
Steno-CT-33_01_Y043_X244.txt,Class B,0.88
Steno-CT-33_01_Y037_X014.txt,Class B,0.93
Steno-CT-33_01_Y008_X161.txt,Class B,0.93
Steno-CT-33_01_Y018_X248.txt,Class B,0.99
Steno-CT-33_01_Y021_X166.txt,Class B,0.98
Steno-CT-33_01_Y006_X236.txt,Class B,1.0
Steno-CT-33_01_Y021_X172.txt,Class B,0.99
Steno-CT-33_01_Y006_X222.txt,Class B,0.97
Steno-CT-33_01_Y053_X179.txt,Class B,0.96
Steno-CT-33_01_Y000_X079.txt,Class B,0.96
Steno-CT-33_01_Y037_X000.txt,Class B,0.96
Steno-CT-33_01_Y043_X250.txt,Class B,0.96
Steno-CT-33_01_Y008_X175.txt,Class B,0.94
Steno-CT-33_01_Y020_X166.txt,Class B,1.0
Steno-CT-33_01_Y007_X236.txt,Class B,0.93
Steno-CT-33_01_Y009_X161.txt,Class B,0.97
Steno-CT-33_01_Y019_X248.txt,Class B,0.93
Steno-CT-33_01_Y036_X014.txt,Class B,0.94
Steno-CT-33_01_Y042_X244.txt,Class B,1.0
Steno-CT-33_01_Y044_X037.txt,Class B,0.93
Steno-CT-33_01_Y030_X267.txt,Class B,0.92
Steno-CT-33_01_Y017_X137.txt,Class B,0.93
Steno-CT-33_01_Y028_X042.txt,Class B,0.98
Steno-CT-33_01_Y034_X090.txt,Class B,0.99
Steno-CT-33_01_Y019_X260.txt,Class B,1.0
Steno-CT-33_01_Y009_X149.txt,Class B,0.98
Steno-CT-33_01_Y001_X045.txt,Class B,0.97
Steno-CT-33_01_Y052_X145.txt,Class B,0.95
Steno-CT-33_01_Y029_X056.txt,Class B,0.91
Steno-CT-33_01_Y045_X023.txt,Class B,0.95
Steno-CT-33_01_Y031_X273.txt,Class B,0.94
Steno-CT-33_01_Y016_X123.txt,Class B,0.91
Steno-CT-33_01_Y035_X084.txt,Class B,0.9
Steno-CT-33_01_Y043_X278.txt,Class B,0.88
Steno-CT-33_01_Y037_X028.txt,Class B,0.97
Steno-CT-33_01_Y000_X051.txt,Class B,1.0
Steno-CT-33_01_Y053_X151.txt,Class B,0.94
Steno-CT-33_01_Y018_X274.txt,Class B,0.92
Steno-CT-33_01_Y035_X090.txt,Class B,0.99
Steno-CT-33_01_Y000_X045.txt,Class B,0.82
Steno-CT-33_01_Y053_X145.txt,Class B,0.99
Steno-CT-33_01_Y018_X260.txt,Class B,0.96
Steno-CT-33_01_Y008_X149.txt,Class B,0.84
Steno-CT-33_01_Y029_X042.txt,Class B,0.94
